entidad,tipo_de_inversion,anio,trimestre,fecha,millones_de_dolares,fn_millones_de_dolares
Nuevo León,Reinversión de utilidades,2017,1,2017-03-01,1329.1277624481068,1329.1277624481068
Nuevo León,Cuentas entre compañías,2017,1,2017-03-01,-62.161349339999973,-62.161349339999965
Nuevo León,Nuevas inversiones,2017,2,2017-06-01,-429.59865390999988,-429.59865390999994
Nuevo León,Reinversión de utilidades,2017,2,2017-06-01,-58.704083910000008,-58.70408391000001
Nuevo León,Cuentas entre compañías,2017,2,2017-06-01,306.08153238000006,306.08153238000006
Nuevo León,Nuevas inversiones,2017,3,2017-09-01,242.78792064999999,242.78792065
Nuevo León,Reinversión de utilidades,2017,3,2017-09-01,17.53264042,17.53264042
Nuevo León,Cuentas entre compañías,2017,3,2017-09-01,-332.09620082000026,-332.09620082000026
Nuevo León,Nuevas inversiones,2017,4,2017-12-01,204.66774269000007,204.66774269000007
Nuevo León,Reinversión de utilidades,2017,4,2017-12-01,61.522617390000001,61.52261739
Nuevo León,Cuentas entre compañías,2017,4,2017-12-01,609.96990441999981,609.9699044199998
Nuevo León,Nuevas inversiones,2018,1,2018-03-01,230.38763505857679,230.3876350585768
Nuevo León,Reinversión de utilidades,2018,1,2018-03-01,1412.3421332399989,1412.3421332399987
Nuevo León,Cuentas entre compañías,2018,1,2018-03-01,285.92370378999999,285.92370379
Nuevo León,Nuevas inversiones,2018,2,2018-06-01,-25.303880400000022,-25.303880400000025
Nuevo León,Reinversión de utilidades,2018,2,2018-06-01,162.23125614999995,162.23125614999995
Nuevo León,Cuentas entre compañías,2018,2,2018-06-01,358.33046428000006,358.33046428000006
Nuevo León,Nuevas inversiones,2018,3,2018-09-01,409.57745714999993,409.57745714999993
Nuevo León,Reinversión de utilidades,2018,3,2018-09-01,-19.186834039999997,-19.18683404
Nuevo León,Cuentas entre compañías,2018,3,2018-09-01,-62.569396440000062,-62.56939644000006
Nuevo León,Nuevas inversiones,2018,4,2018-12-01,252.86713648469458,252.86713648469456
Nuevo León,Reinversión de utilidades,2018,4,2018-12-01,-56.583351590000007,-56.58335159000001
Nuevo León,Cuentas entre compañías,2018,4,2018-12-01,727.72006663000013,727.7200666300001
Nuevo León,Nuevas inversiones,2019,1,2019-03-01,302.89302179000003,302.89302179000003
Nuevo León,Reinversión de utilidades,2019,1,2019-03-01,1448.8829161699994,1448.8829161699994
Nuevo León,Cuentas entre compañías,2019,1,2019-03-01,-248.86639619999991,-248.8663961999999
Nuevo León,Nuevas inversiones,2019,2,2019-06-01,132.49459761999998,132.49459761999998
Nuevo León,Reinversión de utilidades,2019,2,2019-06-01,530.0564183800002,530.0564183800002
Nuevo León,Cuentas entre compañías,2019,2,2019-06-01,-515.96408323999981,-515.9640832399998
Nuevo León,Nuevas inversiones,2019,3,2019-09-01,648.514918909534,648.514918909534
Nuevo León,Reinversión de utilidades,2019,3,2019-09-01,258.55427197000006,258.55427197000006
Nuevo León,Cuentas entre compañías,2019,3,2019-09-01,483.50090604999974,483.5009060499997
Nuevo León,Nuevas inversiones,2019,4,2019-12-01,15.860297723674703,15.860297723674703
Nuevo León,Reinversión de utilidades,2019,4,2019-12-01,173.82385152999998,173.82385152999998
Nuevo León,Cuentas entre compañías,2019,4,2019-12-01,44.891477320000035,44.89147732000004
Nuevo León,Nuevas inversiones,2020,1,2020-03-01,386.51512917709812,386.51512917709806
Nuevo León,Reinversión de utilidades,2020,1,2020-03-01,1688.0916462199993,1688.0916462199991
Nuevo León,Cuentas entre compañías,2020,1,2020-03-01,-562.94423993999931,-562.9442399399993
Nuevo León,Nuevas inversiones,2020,2,2020-06-01,-51.631512390000012,-51.631512390000005
Nuevo León,Reinversión de utilidades,2020,2,2020-06-01,182.35646821999998,182.35646822
Nuevo León,Cuentas entre compañías,2020,2,2020-06-01,409.73905425999999,409.73905426
Nuevo León,Nuevas inversiones,2020,3,2020-09-01,155.71655529,155.71655529
Nuevo León,Reinversión de utilidades,2020,3,2020-09-01,114.12861711000004,114.12861711000004
Nuevo León,Cuentas entre compañías,2020,3,2020-09-01,44.930776010000116,44.93077601000012
Nuevo León,Nuevas inversiones,2020,4,2020-12-01,82.148527480000027,82.14852748000001
Nuevo León,Reinversión de utilidades,2020,4,2020-12-01,0.98556603000000709,0.985566030000007
Nuevo León,Cuentas entre compañías,2020,4,2020-12-01,692.60510840000018,692.6051084000002
Nuevo León,Nuevas inversiones,2021,1,2021-03-01,132.32864726999998,132.32864726999998
Nuevo León,Reinversión de utilidades,2021,1,2021-03-01,1643.1032585197509,1643.1032585197509
Nuevo León,Cuentas entre compañías,2021,1,2021-03-01,-189.57640837999983,-189.57640837999983
Nuevo León,Nuevas inversiones,2021,2,2021-06-01,53.92947664229191,53.92947664229191
Nuevo León,Reinversión de utilidades,2021,2,2021-06-01,117.36385885999997,117.36385885999997
Nuevo León,Cuentas entre compañías,2021,2,2021-06-01,88.18227096000011,88.18227096000011
Nuevo León,Nuevas inversiones,2021,3,2021-09-01,850.12251028464527,850.1225102846452
Nuevo León,Reinversión de utilidades,2021,3,2021-09-01,71.781792499999995,71.7817925
Nuevo León,Cuentas entre compañías,2021,3,2021-09-01,358.07224928000005,358.07224928000005
Nuevo León,Nuevas inversiones,2021,4,2021-12-01,738.53632720414873,738.5363272041486
Nuevo León,Reinversión de utilidades,2021,4,2021-12-01,-117.36479312000003,-117.36479312000004
Nuevo León,Cuentas entre compañías,2021,4,2021-12-01,-454.79782082999907,-454.7978208299991
Nuevo León,Nuevas inversiones,2022,1,2022-03-01,204.90797772942867,204.9079777294287
Nuevo León,Reinversión de utilidades,2022,1,2022-03-01,1628.7017868355404,1628.7017868355404
Nuevo León,Cuentas entre compañías,2022,1,2022-03-01,-310.70980285000002,-310.70980285
Nuevo León,Nuevas inversiones,2022,2,2022-06-01,171.5514878539914,171.5514878539914
Nuevo León,Reinversión de utilidades,2022,2,2022-06-01,556.6479102847394,556.6479102847394
Nuevo León,Cuentas entre compañías,2022,2,2022-06-01,731.75321522999957,731.7532152299996
Nuevo León,Nuevas inversiones,2022,3,2022-09-01,87.725975271972487,87.72597527197247
Nuevo León,Reinversión de utilidades,2022,3,2022-09-01,434.35866452105546,434.35866452105546
Nuevo León,Cuentas entre compañías,2022,3,2022-09-01,-592.63124704718109,-592.6312470471811
Nuevo León,Nuevas inversiones,2022,4,2022-12-01,861.44332957013091,861.4433295701309
Nuevo León,Reinversión de utilidades,2022,4,2022-12-01,395.60567620033044,395.6056762003304
Nuevo León,Cuentas entre compañías,2022,4,2022-12-01,259.97813812870112,259.9781381287011
Nuevo León,Nuevas inversiones,2023,1,2023-03-01,48.384686725718872,48.38468672571887
Nuevo León,Reinversión de utilidades,2023,1,2023-03-01,2193.8074061999796,2193.80740619998
Nuevo León,Cuentas entre compañías,2023,1,2023-03-01,208.14977581388214,208.14977581388212
Nuevo León,Nuevas inversiones,2023,2,2023-06-01,82.279012041471162,82.27901204147116
Nuevo León,Reinversión de utilidades,2023,2,2023-06-01,-64.104550929406486,-64.10455092940649
Nuevo León,Cuentas entre compañías,2023,2,2023-06-01,256.43927597311591,256.4392759731159
Nuevo León,Nuevas inversiones,2023,3,2023-09-01,118.92394364802544,118.92394364802544
Nuevo León,Reinversión de utilidades,2023,3,2023-09-01,44.274305819492227,44.274305819492234
Nuevo León,Cuentas entre compañías,2023,3,2023-09-01,-546.25154229251973,-546.2515422925197
Nuevo León,Nuevas inversiones,2023,4,2023-12-01,25.690686387113047,25.690686387113047
Nuevo León,Reinversión de utilidades,2023,4,2023-12-01,9.0138941340524799,9.013894134052482
Nuevo León,Cuentas entre compañías,2023,4,2023-12-01,176.51761274950667,176.51761274950667
Nuevo León,Nuevas inversiones,2024,1,2024-03-01,1.1328217849829023,1.1328217849829023
Nuevo León,Reinversión de utilidades,2024,1,2024-03-01,3639.6174938650415,3639.6174938650415
Nuevo León,Cuentas entre compañías,2024,1,2024-03-01,-1156.5095080107458,-1156.5095080107458
Nuevo León,Nuevas inversiones,2024,2,2024-06-01,1.3315368108945624,1.3315368108945624
Nuevo León,Reinversión de utilidades,2024,2,2024-06-01,153.19847904577531,153.19847904577531
Nuevo León,Cuentas entre compañías,2024,2,2024-06-01,-334.52472718275374,-334.52472718275374
Oaxaca,Nuevas inversiones,2006,1,2006-03-01,3.769359000000001,3.769359000000001
Oaxaca,Reinversión de utilidades,2006,1,2006-03-01,21.011189999999996,21.01119
Oaxaca,Cuentas entre compañías,2006,1,2006-03-01,3.233143000000001,3.233143000000001
Oaxaca,Nuevas inversiones,2006,2,2006-06-01,5.0645029499999996,5.06450295
Oaxaca,Reinversión de utilidades,2006,2,2006-06-01,51.752835999999995,51.752836
Oaxaca,Cuentas entre compañías,2006,2,2006-06-01,1.2204419999999991,1.2204419999999991
Oaxaca,Nuevas inversiones,2006,3,2006-09-01,1.2776909999999999,1.277691
Oaxaca,Reinversión de utilidades,2006,3,2006-09-01,0.77904800000000007,0.779048
Oaxaca,Cuentas entre compañías,2006,3,2006-09-01,3.2382450000000005,3.2382450000000005
Oaxaca,Nuevas inversiones,2006,4,2006-12-01,19.746345999999999,19.746346
Oaxaca,Reinversión de utilidades,2006,4,2006-12-01,C,
Oaxaca,Cuentas entre compañías,2006,4,2006-12-01,-0.68387000000000076,-0.6838700000000008
Oaxaca,Nuevas inversiones,2007,1,2007-03-01,18.756651000000009,18.75665100000001
Oaxaca,Reinversión de utilidades,2007,1,2007-03-01,29.215844999999995,29.215844999999995
Oaxaca,Cuentas entre compañías,2007,1,2007-03-01,5.3650180000000001,5.365018
Oaxaca,Nuevas inversiones,2007,2,2007-06-01,5.1719850000000038,5.171985000000004
Oaxaca,Reinversión de utilidades,2007,2,2007-06-01,58.015628,58.015628
Oaxaca,Cuentas entre compañías,2007,2,2007-06-01,2.9785429999999979,2.9785429999999975
Oaxaca,Nuevas inversiones,2007,3,2007-09-01,19.304585599999999,19.3045856
Oaxaca,Reinversión de utilidades,2007,3,2007-09-01,-0.027264000000000007,-0.027264
Oaxaca,Cuentas entre compañías,2007,3,2007-09-01,-2.5277089999999993,-2.5277089999999998
Oaxaca,Nuevas inversiones,2007,4,2007-12-01,27.916131999999998,27.916132
Oaxaca,Reinversión de utilidades,2007,4,2007-12-01,-0.17261899999999997,-0.1726189999999999
Oaxaca,Cuentas entre compañías,2007,4,2007-12-01,8.7616649999999971,8.761664999999997
Oaxaca,Nuevas inversiones,2008,1,2008-03-01,6.4344830000000028,6.434483000000003
Oaxaca,Reinversión de utilidades,2008,1,2008-03-01,37.101064999999998,37.101065
Oaxaca,Cuentas entre compañías,2008,1,2008-03-01,0.91838100000000034,0.9183810000000004
Oaxaca,Nuevas inversiones,2008,2,2008-06-01,8.0751377599999987,8.075137759999999
Oaxaca,Reinversión de utilidades,2008,2,2008-06-01,73.635834000000003,73.635834
Oaxaca,Cuentas entre compañías,2008,2,2008-06-01,0.73823499999999909,0.738234999999999
Oaxaca,Nuevas inversiones,2008,3,2008-09-01,30.430119040000005,30.430119040000005
Oaxaca,Reinversión de utilidades,2008,3,2008-09-01,-5.1057879999999995,-5.105788
Oaxaca,Cuentas entre compañías,2008,3,2008-09-01,41.644565000000021,41.644565000000014
Oaxaca,Nuevas inversiones,2008,4,2008-12-01,-0.17119399999999982,-0.1711939999999998
Oaxaca,Reinversión de utilidades,2008,4,2008-12-01,-2.3225309999999997,-2.322531
Oaxaca,Cuentas entre compañías,2008,4,2008-12-01,9.8016699999999979,9.801669999999998
Oaxaca,Nuevas inversiones,2009,1,2009-03-01,24.431197059999995,24.431197059999995
Oaxaca,Reinversión de utilidades,2009,1,2009-03-01,8.9971309999999995,8.997130999999998
Oaxaca,Cuentas entre compañías,2009,1,2009-03-01,13.650631999999987,13.650631999999987
Oaxaca,Nuevas inversiones,2009,2,2009-06-01,16.417797350000004,16.417797350000004
Oaxaca,Reinversión de utilidades,2009,2,2009-06-01,55.408632000000011,55.40863200000001
Oaxaca,Cuentas entre compañías,2009,2,2009-06-01,32.67885600000001,32.67885600000001
Oaxaca,Nuevas inversiones,2009,3,2009-09-01,6.2939229399999999,6.29392294
Oaxaca,Reinversión de utilidades,2009,3,2009-09-01,5.9379670000000004,5.937967
Oaxaca,Cuentas entre compañías,2009,3,2009-09-01,26.682662999999998,26.682663
Oaxaca,Nuevas inversiones,2009,4,2009-12-01,38.718459999999993,38.71845999999999
Oaxaca,Reinversión de utilidades,2009,4,2009-12-01,-1.2184379999999999,-1.218438
Oaxaca,Cuentas entre compañías,2009,4,2009-12-01,7.9291549999999944,7.9291549999999935
Oaxaca,Nuevas inversiones,2010,1,2010-03-01,14.643133000000001,14.643133
Oaxaca,Reinversión de utilidades,2010,1,2010-03-01,14.514332999999999,14.514333
Oaxaca,Cuentas entre compañías,2010,1,2010-03-01,34.090708999999976,34.090708999999976
Oaxaca,Nuevas inversiones,2010,2,2010-06-01,3.6528033899999985,3.652803389999999
Oaxaca,Reinversión de utilidades,2010,2,2010-06-01,31.663968000000001,31.663968
Oaxaca,Cuentas entre compañías,2010,2,2010-06-01,-5.9393360000000008,-5.939336000000001
Oaxaca,Nuevas inversiones,2010,3,2010-09-01,6.4495337499999996,6.44953375
Oaxaca,Reinversión de utilidades,2010,3,2010-09-01,-0.23101300000000002,-0.231013
Oaxaca,Cuentas entre compañías,2010,3,2010-09-01,12.696772000000001,12.696772
Oaxaca,Nuevas inversiones,2010,4,2010-12-01,6.398928999999999,6.398928999999999
Oaxaca,Reinversión de utilidades,2010,4,2010-12-01,1.895745,1.895745
Oaxaca,Cuentas entre compañías,2010,4,2010-12-01,-2.2664449999999996,-2.266445
Oaxaca,Nuevas inversiones,2011,1,2011-03-01,1.6371033600000007,1.637103360000001
Oaxaca,Reinversión de utilidades,2011,1,2011-03-01,21.117909449999999,21.11790945
Oaxaca,Cuentas entre compañías,2011,1,2011-03-01,-6.9389319999999994,-6.938932
Oaxaca,Nuevas inversiones,2011,2,2011-06-01,2.0924800000000001,2.09248
Oaxaca,Reinversión de utilidades,2011,2,2011-06-01,64.184713000000002,64.184713
Oaxaca,Cuentas entre compañías,2011,2,2011-06-01,2.1919169999999997,2.191917
Oaxaca,Nuevas inversiones,2011,3,2011-09-01,4.582790919999999,4.582790919999999
Oaxaca,Reinversión de utilidades,2011,3,2011-09-01,6.0242180000000003,6.024218
Oaxaca,Cuentas entre compañías,2011,3,2011-09-01,30.480139999999995,30.480139999999995
Oaxaca,Nuevas inversiones,2011,4,2011-12-01,1.4905370000000002,1.4905370000000002
Oaxaca,Reinversión de utilidades,2011,4,2011-12-01,-14.263548999999999,-14.263549
Oaxaca,Cuentas entre compañías,2011,4,2011-12-01,65.51765800000004,65.51765800000004
Oaxaca,Nuevas inversiones,2012,1,2012-03-01,-7.5059371400000021,-7.505937140000001
Oaxaca,Reinversión de utilidades,2012,1,2012-03-01,45.12813165999998,45.12813165999998
Oaxaca,Cuentas entre compañías,2012,1,2012-03-01,6.8930589999999983,6.893058999999998
Oaxaca,Nuevas inversiones,2012,2,2012-06-01,16.318257000000003,16.318257000000003
Oaxaca,Reinversión de utilidades,2012,2,2012-06-01,2.8299769999999995,2.8299769999999995
Oaxaca,Cuentas entre compañías,2012,2,2012-06-01,145.22675999999993,145.22675999999993
Oaxaca,Nuevas inversiones,2012,3,2012-09-01,7.0154219699999985,7.015421969999999
Oaxaca,Reinversión de utilidades,2012,3,2012-09-01,2.3105929999999999,2.310593
Oaxaca,Cuentas entre compañías,2012,3,2012-09-01,124.309995,124.309995
Oaxaca,Nuevas inversiones,2012,4,2012-12-01,69.899341000000007,69.899341
Oaxaca,Reinversión de utilidades,2012,4,2012-12-01,23.180243000000001,23.180243
Oaxaca,Cuentas entre compañías,2012,4,2012-12-01,-81.905391000000051,-81.90539100000005
Oaxaca,Nuevas inversiones,2013,1,2013-03-01,149.08396457000001,149.08396457
Oaxaca,Reinversión de utilidades,2013,1,2013-03-01,47.640784580000002,47.64078458
Oaxaca,Cuentas entre compañías,2013,1,2013-03-01,177.760808,177.760808
Oaxaca,Nuevas inversiones,2013,2,2013-06-01,1207.0199441100001,1207.01994411
Oaxaca,Reinversión de utilidades,2013,2,2013-06-01,59.139649999999996,59.13965
Oaxaca,Cuentas entre compañías,2013,2,2013-06-01,104.998671,104.998671
Oaxaca,Nuevas inversiones,2013,3,2013-09-01,-61.057929610000002,-61.05792961
Oaxaca,Reinversión de utilidades,2013,3,2013-09-01,-0.63856200000000007,-0.638562
Oaxaca,Cuentas entre compañías,2013,3,2013-09-01,51.183084999999991,51.18308499999999
Oaxaca,Nuevas inversiones,2013,4,2013-12-01,159.13207334999998,159.13207334999998
Oaxaca,Reinversión de utilidades,2013,4,2013-12-01,-1.8237630000000002,-1.823763
Oaxaca,Cuentas entre compañías,2013,4,2013-12-01,50.112338000000001,50.112338
Oaxaca,Nuevas inversiones,2014,1,2014-03-01,-25.817915851283431,-25.81791585128343
Oaxaca,Reinversión de utilidades,2014,1,2014-03-01,60.485112960000002,60.48511296
Oaxaca,Cuentas entre compañías,2014,1,2014-03-01,171.80463799999995,171.80463799999995
Oaxaca,Nuevas inversiones,2014,2,2014-06-01,-68.393926999999991,-68.39392699999999
Oaxaca,Reinversión de utilidades,2014,2,2014-06-01,118.49364220999998,118.49364220999998
Oaxaca,Cuentas entre compañías,2014,2,2014-06-01,258.70733300000001,258.707333
Oaxaca,Nuevas inversiones,2014,3,2014-09-01,-52.509144960000015,-52.509144960000015
Oaxaca,Reinversión de utilidades,2014,3,2014-09-01,-1.9823780000000002,-1.982378
Oaxaca,Cuentas entre compañías,2014,3,2014-09-01,27.644312999999997,27.644313
Oaxaca,Nuevas inversiones,2014,4,2014-12-01,105.779827,105.779827
Oaxaca,Reinversión de utilidades,2014,4,2014-12-01,7.7148890000000012,7.714889000000001
Oaxaca,Cuentas entre compañías,2014,4,2014-12-01,-119.12999199999999,-119.129992
Oaxaca,Nuevas inversiones,2015,1,2015-03-01,25.217146629999998,25.21714663
Oaxaca,Reinversión de utilidades,2015,1,2015-03-01,71.535605250000017,71.53560525000002
Oaxaca,Cuentas entre compañías,2015,1,2015-03-01,-228.06134732999996,-228.06134733
Oaxaca,Nuevas inversiones,2015,2,2015-06-01,-2.5637442399999997,-2.56374424
Oaxaca,Reinversión de utilidades,2015,2,2015-06-01,89.468889410000003,89.46888941
Oaxaca,Cuentas entre compañías,2015,2,2015-06-01,68.58589132000003,68.58589132000003
Oaxaca,Nuevas inversiones,2015,3,2015-09-01,61.712327309999999,61.71232731
Oaxaca,Reinversión de utilidades,2015,3,2015-09-01,6.8774065599999998,6.87740656
Oaxaca,Cuentas entre compañías,2015,3,2015-09-01,11.099410329999996,11.099410329999996
Oaxaca,Nuevas inversiones,2015,4,2015-12-01,3.9788460000000012,3.9788460000000008
Oaxaca,Reinversión de utilidades,2015,4,2015-12-01,-1.9683195,-1.9683195
Oaxaca,Cuentas entre compañías,2015,4,2015-12-01,191.31707076999993,191.31707076999996
Oaxaca,Nuevas inversiones,2016,1,2016-03-01,1.7039669200000007,1.7039669200000007
Oaxaca,Reinversión de utilidades,2016,1,2016-03-01,102.39439739000002,102.39439739000002
Oaxaca,Cuentas entre compañías,2016,1,2016-03-01,-64.927842640000009,-64.92784264000001
Oaxaca,Nuevas inversiones,2016,2,2016-06-01,0.47555699999999995,0.4755569999999999
Oaxaca,Reinversión de utilidades,2016,2,2016-06-01,15.933153429999997,15.933153429999996
Oaxaca,Cuentas entre compañías,2016,2,2016-06-01,87.428512780000005,87.42851278
Oaxaca,Nuevas inversiones,2016,3,2016-09-01,0.22722103999999987,0.2272210399999998
Oaxaca,Reinversión de utilidades,2016,3,2016-09-01,7.00201327,7.00201327
Oaxaca,Cuentas entre compañías,2016,3,2016-09-01,-2.8356046799999994,-2.8356046799999994
Oaxaca,Nuevas inversiones,2016,4,2016-12-01,22.090104179999997,22.09010418
Oaxaca,Reinversión de utilidades,2016,4,2016-12-01,2.9209748499999999,2.92097485
Oaxaca,Cuentas entre compañías,2016,4,2016-12-01,23.113153240000003,23.113153240000003
Oaxaca,Nuevas inversiones,2017,1,2017-03-01,43.178672900000002,43.1786729
Oaxaca,Reinversión de utilidades,2017,1,2017-03-01,94.942662609999971,94.94266260999997
Oaxaca,Cuentas entre compañías,2017,1,2017-03-01,23.558775369999985,23.558775369999985
Oaxaca,Nuevas inversiones,2017,2,2017-06-01,44.57806867,44.57806867
Oaxaca,Reinversión de utilidades,2017,2,2017-06-01,19.209959120000001,19.20995912
Oaxaca,Cuentas entre compañías,2017,2,2017-06-01,11.353797740000001,11.35379774
Oaxaca,Nuevas inversiones,2017,3,2017-09-01,30.497478459999996,30.49747846
Oaxaca,Reinversión de utilidades,2017,3,2017-09-01,-3.0329607099999993,-3.03296071
Oaxaca,Cuentas entre compañías,2017,3,2017-09-01,59.078882440000029,59.07888244000002
Oaxaca,Nuevas inversiones,2017,4,2017-12-01,7.4898632099999984,7.489863209999998
Oaxaca,Reinversión de utilidades,2017,4,2017-12-01,44.596573880000008,44.59657388000001
Oaxaca,Cuentas entre compañías,2017,4,2017-12-01,109.35475367999996,109.35475367999996
Oaxaca,Nuevas inversiones,2018,1,2018-03-01,-68.244894290000019,-68.24489429000002
Oaxaca,Reinversión de utilidades,2018,1,2018-03-01,65.342464239999998,65.34246424
Oaxaca,Cuentas entre compañías,2018,1,2018-03-01,20.715528519999999,20.71552852
Oaxaca,Nuevas inversiones,2018,2,2018-06-01,14.68102891,14.68102891
Oaxaca,Reinversión de utilidades,2018,2,2018-06-01,9.7842148299999963,9.784214829999996
Oaxaca,Cuentas entre compañías,2018,2,2018-06-01,91.437633560000023,91.43763356000001
Oaxaca,Nuevas inversiones,2018,3,2018-09-01,-24.082667569999998,-24.08266757
Oaxaca,Reinversión de utilidades,2018,3,2018-09-01,16.879661010000003,16.879661010000003
Oaxaca,Cuentas entre compañías,2018,3,2018-09-01,64.178798689999965,64.17879868999997
Oaxaca,Nuevas inversiones,2018,4,2018-12-01,5.1921899699999994,5.19218997
Oaxaca,Reinversión de utilidades,2018,4,2018-12-01,-15.929948600000001,-15.9299486
Oaxaca,Cuentas entre compañías,2018,4,2018-12-01,307.86525796000001,307.86525796
Oaxaca,Nuevas inversiones,2019,1,2019-03-01,6.3974468400000006,6.397446840000001
Oaxaca,Reinversión de utilidades,2019,1,2019-03-01,124.61591518000002,124.61591518000002
Oaxaca,Cuentas entre compañías,2019,1,2019-03-01,2.2859832700000013,2.2859832700000013
Oaxaca,Nuevas inversiones,2019,2,2019-06-01,3.6974036400000001,3.69740364
Oaxaca,Reinversión de utilidades,2019,2,2019-06-01,14.89424949,14.89424949
Oaxaca,Cuentas entre compañías,2019,2,2019-06-01,-21.959486260000002,-21.95948626
Oaxaca,Nuevas inversiones,2019,3,2019-09-01,23.208760392161125,23.208760392161125
Oaxaca,Reinversión de utilidades,2019,3,2019-09-01,17.519064660000002,17.51906466
Oaxaca,Cuentas entre compañías,2019,3,2019-09-01,-162.27758152999999,-162.27758153
Oaxaca,Nuevas inversiones,2019,4,2019-12-01,20.944863850000004,20.944863850000004
Oaxaca,Reinversión de utilidades,2019,4,2019-12-01,50.612914880000005,50.612914880000005
Oaxaca,Cuentas entre compañías,2019,4,2019-12-01,-23.322462420000001,-23.32246242
Oaxaca,Nuevas inversiones,2020,1,2020-03-01,23.418203790000003,23.418203790000003
Oaxaca,Reinversión de utilidades,2020,1,2020-03-01,65.218947020000016,65.21894702000002
Oaxaca,Cuentas entre compañías,2020,1,2020-03-01,141.63078179999999,141.6307818
Oaxaca,Nuevas inversiones,2020,2,2020-06-01,-18.244457489999999,-18.24445749
Oaxaca,Reinversión de utilidades,2020,2,2020-06-01,-24.713352029999999,-24.71335203
Oaxaca,Cuentas entre compañías,2020,2,2020-06-01,101.71197457000001,101.71197457
Oaxaca,Nuevas inversiones,2020,3,2020-09-01,-13.900817814571154,-13.900817814571154
Oaxaca,Reinversión de utilidades,2020,3,2020-09-01,3.4184921199999971,3.4184921199999967
Oaxaca,Cuentas entre compañías,2020,3,2020-09-01,-2.6035303000000019,-2.6035303000000014
Oaxaca,Nuevas inversiones,2020,4,2020-12-01,-18.92630875,-18.92630875
Oaxaca,Reinversión de utilidades,2020,4,2020-12-01,-6.9107949599999987,-6.91079496
Oaxaca,Cuentas entre compañías,2020,4,2020-12-01,-5.7806476100000062,-5.780647610000006
Oaxaca,Nuevas inversiones,2021,1,2021-03-01,56.32428625,56.32428625
Oaxaca,Reinversión de utilidades,2021,1,2021-03-01,113.17321514086871,113.17321514086872
Oaxaca,Cuentas entre compañías,2021,1,2021-03-01,-142.57598858000009,-142.5759885800001
Oaxaca,Nuevas inversiones,2021,2,2021-06-01,68.519719570000007,68.51971957
Oaxaca,Reinversión de utilidades,2021,2,2021-06-01,2.7929204700000012,2.7929204700000008
Oaxaca,Cuentas entre compañías,2021,2,2021-06-01,-120.05702829000006,-120.05702829000006
Oaxaca,Nuevas inversiones,2021,3,2021-09-01,1.0263826791699646,1.0263826791699646
Oaxaca,Reinversión de utilidades,2021,3,2021-09-01,13.919423419999998,13.919423419999998
Oaxaca,Cuentas entre compañías,2021,3,2021-09-01,-40.61615685000001,-40.61615685000001
Oaxaca,Nuevas inversiones,2021,4,2021-12-01,-15.247381567900849,-15.247381567900849
Oaxaca,Reinversión de utilidades,2021,4,2021-12-01,-78.707401630000007,-78.70740163
Oaxaca,Cuentas entre compañías,2021,4,2021-12-01,48.846211499999995,48.8462115
Oaxaca,Nuevas inversiones,2022,1,2022-03-01,56.00618736246242,56.00618736246242
Oaxaca,Reinversión de utilidades,2022,1,2022-03-01,74.237644082382204,74.2376440823822
Oaxaca,Cuentas entre compañías,2022,1,2022-03-01,5.5141347099999951,5.514134709999995
Oaxaca,Nuevas inversiones,2022,2,2022-06-01,12.679777135208731,12.679777135208733
Oaxaca,Reinversión de utilidades,2022,2,2022-06-01,-2.5498421341815378,-2.5498421341815374
Oaxaca,Cuentas entre compañías,2022,2,2022-06-01,15.621276300000009,15.621276300000009
Oaxaca,Nuevas inversiones,2022,3,2022-09-01,6.3372902498533046,6.337290249853305
Oaxaca,Reinversión de utilidades,2022,3,2022-09-01,0.43348995521370481,0.4334899552137048
Oaxaca,Cuentas entre compañías,2022,3,2022-09-01,16.678696760000001,16.67869676
Oaxaca,Nuevas inversiones,2022,4,2022-12-01,-2.0617909370228591,-2.061790937022859
Oaxaca,Reinversión de utilidades,2022,4,2022-12-01,-10.024689659499732,-10.024689659499732
Oaxaca,Cuentas entre compañías,2022,4,2022-12-01,-14.918873274094915,-14.918873274094915
Oaxaca,Nuevas inversiones,2023,1,2023-03-01,6.11111500574546,6.11111500574546
Oaxaca,Reinversión de utilidades,2023,1,2023-03-01,51.734826670537849,51.73482667053785
Oaxaca,Cuentas entre compañías,2023,1,2023-03-01,-12.345902503453555,-12.345902503453557
Oaxaca,Nuevas inversiones,2023,2,2023-06-01,8.4198222064500357,8.419822206450036
Oaxaca,Reinversión de utilidades,2023,2,2023-06-01,0.11617799692787756,0.1161779969278775
Oaxaca,Cuentas entre compañías,2023,2,2023-06-01,-4.1183851572516286,-4.118385157251629
Oaxaca,Nuevas inversiones,2023,3,2023-09-01,8.3926238330018741,8.392623833001874
Oaxaca,Reinversión de utilidades,2023,3,2023-09-01,C,
Oaxaca,Cuentas entre compañías,2023,3,2023-09-01,-7.0648315217703272,-7.064831521770327
Oaxaca,Nuevas inversiones,2023,4,2023-12-01,12.169374134160439,12.16937413416044
Oaxaca,Reinversión de utilidades,2023,4,2023-12-01,C,
Oaxaca,Cuentas entre compañías,2023,4,2023-12-01,-16.227608569868689,-16.22760856986869
Oaxaca,Nuevas inversiones,2024,1,2024-03-01,5.4156603803835299,5.41566038038353
